system:index,MNDWI_HLS,MNDWI_LS,NDBI_HLS,NDBI_LS,NDMI_HLS,NDMI_LS,NDWI_HLS,NDWI_LS,S2_EVI,S2_MNDWI,S2_NDBI,S2_NDMI,S2_NDVI,S2_NDWI,S2_SAVI,SAVI_HLS,SAVI_LS,VH_A,VH_D,VV_A,VV_D,brightness,cropland,dem,fifth,fourth,greenness,ndratio_A,ndratio_D,random,ratio_A,ratio_D,sixth,slope,wetness,.geo
1974,-0.51390135,-0.48329955,0.079629034,0.04730984,-0.079629034,-0.04730984,-0.45280161,-0.44612318,0.20577218,-0.2808451,0.022148974,-0.022148974,0.1821672,-0.2600925,0.1606699,0.24875352,0.24299338,-23.82501359707212,-24.261934235006287,-16.810889251639832,-16.891169715511744,0.5204893,1,1256.4519,0.08000024,-0.0494945,0.041464757,-0.17260904406494856,-0.17910591940663956,0.9583030473415024,0.7055983067185212,0.696200457552158,-0.029976696,1.6497759,-0.13836345,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-102.80073074760672,41.383274098468675]}"
1975,-0.47426924,-0.4033889,0.019211613,0.02382515,-0.019211613,-0.02382515,-0.45924202,-0.38326043,0.21180443,-0.28096014,0.028712079,-0.028712079,0.18162298,-0.25430143,0.16379932,0.2788193,0.22355238,-25.829091796604203,-24.959098125051796,-14.50896575873546,-13.541940364388198,0.5685781,1,1266.5323,0.09635138,-0.05025876,0.07210196,-0.28063141172176415,-0.29654155338680227,0.9530570511091433,0.5617296137622222,0.5425652920846512,-0.027519856,0.8148632,-0.13932228,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-102.79147810018029,41.054760199066166]}"
1976,-0.42892563,-0.45564216,0.037737265,0.06354889,-0.037737265,-0.06354889,-0.3976245,-0.40344548,0.20268543,-0.25875986,0.030272286,-0.030272286,0.1653688,-0.23028061,0.14825785,0.23696226,0.21419504,-24.013349312794517,-25.028414130164375,-15.75139081736791,-18.311481821508032,0.5535657,1,1311.7714,0.09133435,-0.05144956,0.044365827,-0.20777096664991737,-0.15498265884501158,0.2108194035860178,0.6559431011556324,0.7316277302379673,-0.030813064,1.216362,-0.1277376,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-103.00940938810768,41.11090490432364]}"
1977,-0.4731056,-0.43938828,0.11666667,0.07729481,-0.11666667,-0.07729481,-0.37726218,-0.37484142,0.17864726,-0.30702174,0.06702079,-0.06702079,0.15960294,-0.24504405,0.14032586,0.18194401,0.18891332,-26.127591065968303,-24.976782332098033,-14.487544763002942,-14.67653145835735,0.5817304,1,1256.9318,0.1061172,-0.056738373,0.01880386,-0.2865938046343398,-0.25975763156066844,0.6078142877548502,0.5544921736728057,0.5876069728764189,-0.029645123,0.79038084,-0.166605,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-102.74970643946874,41.079553700907866]}"
1978,-0.36179933,-0.37700346,0.083461486,0.10098844,-0.083461486,-0.10098844,-0.28700432,-0.2868927,0.15233691,-0.2230802,0.03633784,-0.03633784,0.11883085,-0.18833427,0.110368304,0.15258843,0.12955728,-24.154880446097827,-24.838533528221728,-14.196852556476781,-15.321525848258727,0.61671394,1,1308.0723,0.11020244,-0.055817515,0.0023400034,-0.25965001083399675,-0.2369769324976793,0.1725773457966282,0.5877426132643209,0.6168450255265793,-0.039075997,1.024551,-0.15247229,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-103.1884436242327,41.08395544580005]}"
1979,-0.49458656,-0.48462772,0.09064074,0.12427004,-0.09064074,-0.12427004,-0.4229045,-0.3834509,0.17127834,-0.320317,0.08978557,-0.08978557,0.15976939,-0.23735781,0.13486344,0.21168208,0.19630092,-23.74678539388624,-24.95809189903568,-15.43267613323384,-15.940569623934655,0.50615335,1,1297.8743,0.084301315,-0.049437646,0.010286112,-0.21220580724156607,-0.22048453272820237,0.5557187654165534,0.6498848529286445,0.6386934421277037,-0.029208537,1.1097744,-0.156945,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-102.9478747911455,41.21771459160545]}"
1980,-0.5219811,-0.47780603,0.14473684,0.085335344,-0.14473684,-0.085335344,-0.40807426,-0.4091534,0.19662586,-0.2756223,0.029793123,-0.029793123,0.17464633,-0.24769998,0.15189388,0.20733789,0.22165993,-24.40313890775585,-24.95800228208906,-14.603703793652267,-15.81021203117281,0.5203104,1,1234.6936,0.08738961,-0.051207367,0.023839068,-0.25122348889185614,-0.22438535523348835,0.17347651451366475,0.5984354655708202,0.6334726574858478,-0.032667905,0.78235394,-0.16077152,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-102.72536209526909,41.3053003318071]}"
1981,-0.49542356,-0.47250092,0.14972301,0.13739836,-0.14972301,-0.13739836,-0.37339783,-0.3583681,0.19063312,-0.28276053,0.065953866,-0.065953866,0.16121697,-0.22092676,0.14134952,0.1785602,0.18986434,-26.392903207707874,-24.952125527340023,-15.69020909374364,-14.853956237244995,0.585665,1,1229.1078,0.10437454,-0.057053953,0.03302952,-0.25432278005719366,-0.2536840814882525,0.279739530736684,0.5944859104837477,0.5952982330491055,-0.035467863,0.83612025,-0.17863344,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-102.73389609046824,41.255713328123704]}"
1982,-0.46028492,-0.47816253,0.13304175,0.08234829,-0.13304175,-0.08234829,-0.3485898,-0.4121184,0.20796995,-0.28289503,0.03335953,-0.03335953,0.17673174,-0.25191954,0.15683559,0.17457138,0.2260115,-23.44754290950229,-24.56326804841325,-14.96376108890657,-14.606406545930742,0.5363249,1,1313.7705,0.08720206,-0.051214144,0.020155862,-0.22086680058940847,-0.25419821853511787,0.48611790633481167,0.6381803477942415,0.5946442679020594,-0.03357926,1.0535468,-0.15258549,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-103.00366017028932,41.0903334843173]}"
1983,-0.5327827,-0.5145346,0.09658357,0.0645489,-0.09658357,-0.0645489,-0.45986274,-0.46329492,0.21822473,-0.26428294,0.0118508665,-0.0118508665,0.18869264,-0.25310355,0.16444683,0.22977383,0.24422418,-22.749318033208283,-24.57393886214119,-15.41119445562808,-17.37890283476114,0.5047823,1,1322.5509,0.09205756,-0.05422502,0.022942735,-0.1922962533516008,-0.1715029479853164,0.38058278187845307,0.6774354480926247,0.7072086787655851,-0.027387206,0.74200344,-0.16704378,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-103.05675060358078,41.377614712178726]}"
1984,-0.51062286,-0.46749422,0.15116096,0.04241138,-0.15116096,-0.04241138,-0.38952813,-0.4336815,0.21435803,-0.23269473,0.0150343515,-0.0150343515,0.1687726,-0.21841845,0.14946054,0.1987064,0.23869994,-24.27429759852778,-24.47960461373618,-15.009494749015005,-16.196767631367326,0.5463586,1,1362.431,0.087692015,-0.0522789,0.030382121,-0.2358428831806075,-0.20362772108729324,0.45567516866642677,0.618328694706508,0.6616433511462385,-0.030324206,0.376209,-0.16712561,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-103.24207304669464,41.29613751590908]}"
1985,-0.5417625,-0.5003847,0.18184106,0.03994313,-0.18184106,-0.03994313,-0.39925373,-0.46983206,0.21490332,-0.28549665,0.020916164,-0.020916164,0.19049954,-0.2661699,0.1680262,0.19121425,0.24347496,-24.64965289527683,-25.188797307166766,-17.14252008330657,-16.095116351580163,0.5157805,1,1295.9558,0.073833086,-0.05100439,0.023254678,-0.1796301143713519,-0.22027177536400797,0.26943428433713923,0.69544671302821,0.6389791523313719,-0.033619903,1.0971893,-0.16728559,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-102.92173381637762,41.06410267802101]}"
1986,-0.5415473,-0.5146096,0.14712153,0.08424085,-0.14712153,-0.08424085,-0.42857143,-0.44975048,0.2484367,-0.27722928,-0.026509916,0.026509916,0.22407435,-0.30148342,0.19153355,0.20125483,0.22400197,-24.59841861131828,-24.776821086775172,-11.984626472661484,-11.739330650823796,0.42875034,1,1312.0944,0.06800926,-0.04951585,0.02913677,-0.34479885722199094,-0.3570335266880624,0.9725960599789322,0.4872112578467581,0.47380293903360177,-0.02547874,0.9845165,-0.133531,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-103.02045866610236,41.3856995497358]}"
1987,-0.54635984,-0.48157227,0.13092734,-0.004059774,-0.13092734,0.004059774,-0.44743934,-0.48460275,0.21960245,-0.28674984,0.027130185,-0.027130185,0.19447736,-0.26164415,0.1688797,0.23314764,0.29578146,-25.05880019327321,-24.848910073362603,-15.075178952824999,-15.287183714107853,0.5311493,1,1225.0461,0.08543092,-0.054646134,0.041047595,-0.2487573236659443,-0.23823260952812741,0.34158890892653626,0.6015922085875357,0.6152054021272878,-0.031135205,1.3749021,-0.1683976,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-102.72697906278052,41.210977226974556]}"
1988,-0.48452356,-0.48810023,0.15595463,0.12610033,-0.15595463,-0.12610033,-0.35542625,-0.3857422,0.17200108,-0.281997,0.06359327,-0.06359327,0.1387038,-0.22239192,0.12156882,0.16073433,0.18868478,-25.711006854634167,-25.2218378202705,-13.955333180009042,-13.753057703708954,0.5323798,1,1222.3799,0.1038672,-0.059041638,0.020410627,-0.29636396159459444,-0.2942607019820062,0.6249118571534288,0.5427766115465729,0.5452837260199881,-0.02640543,2.5808327,-0.17383756,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-102.72203832871786,41.38938264240069]}"
1989,-0.4666252,-0.40333006,0.10005442,0.049140856,-0.10005442,-0.049140856,-0.3845234,-0.36139387,0.2195866,-0.27266523,0.015348363,-0.015348363,0.18712959,-0.25840732,0.16598496,0.19667104,0.18587,-25.23435241745573,-25.413751159610378,-17.742531174136985,-17.459419010512136,0.57177514,1,1315.5065,0.107869804,-0.054740045,0.01916173,-0.1743221149889128,-0.18553170007104963,0.785998394186559,0.7031102237386397,0.6870067665673881,-0.03483592,1.3631487,-0.15416694,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-103.00330084417567,41.212055205315494]}"
1990,-0.52643996,-0.49597254,0.093457945,0.020936605,-0.093457945,-0.020936605,-0.4553871,-0.48000303,0.3608178,-0.3078785,-0.09510733,0.09510733,0.318582,-0.39152038,0.28002378,0.2109361,0.26235777,-22.106650019239552,-24.525000073938926,-16.484416929365445,-17.029223255124293,0.46428433,1,1309.5446,0.06054888,-0.04467478,0.035917524,-0.14568742287850484,-0.1803854390312248,0.38408591084100485,0.7456768400014908,0.6943618023968982,-0.029368985,0.9478702,-0.12690483,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-102.99629398495954,41.24080129440732]}"
1991,-0.5,-0.4722983,0.07162375,0.054511424,-0.07162375,-0.054511424,-0.444287,-0.42785677,0.19601558,-0.2726221,0.019426366,-0.019426366,0.17225179,-0.25419444,0.15290943,0.23423448,0.22842138,-24.307955877012045,-24.88721324796218,-14.224216327590964,-14.347161980346534,0.5298319,1,1273.0956,0.104282096,-0.05572015,0.030875508,-0.26169662836232443,-0.26864328044685415,0.7128568918852733,0.5851671115234646,0.5764872843495771,-0.027732296,0.29587728,-0.1541815,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-102.88687918335378,41.23864533772544]}"
1992,-0.5230271,-0.5165372,0.07145359,0.005100094,-0.07145359,-0.005100094,-0.469105,-0.5127983,0.17894812,-0.26428175,0.012766473,-0.012766473,0.16709088,-0.25237712,0.14665507,0.24985845,0.29136214,-24.16245826722159,-24.3703569627905,-17.058281690681582,-15.821693413275828,0.4870797,1,1252.5767,0.08623771,-0.055548675,0.046120714,-0.17234471248684943,-0.21269538303040278,0.36013562401161925,0.7059828723562692,0.6492187799067914,-0.026168978,0.9046797,-0.14195946,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-102.80225788358972,41.38390291916756]}"
1993,-0.5176444,-0.5010637,0.17303683,0.039904926,-0.17303683,-0.039904926,-0.37851143,-0.470553,0.24828127,-0.3047831,0.023437388,-0.023437388,0.21500707,-0.28329697,0.18481979,0.17870657,0.25570548,-24.5761301254211,-25.478868641227024,-14.653600374494715,-15.02370225460626,0.49670967,1,1304.1791,0.07030864,-0.05106632,0.019533014,-0.2529339259913518,-0.2581358702762333,0.4644793984740818,0.5962533686024595,0.5896534287357094,-0.03144447,1.5713332,-0.15854016,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-102.98048363595903,41.08629106553877]}"
1994,-0.48449105,-0.46909076,0.10181583,0.049954984,-0.10181583,-0.049954984,-0.40253165,-0.4292084,0.16447696,-0.25529498,0.03280267,-0.03280267,0.14629957,-0.22437303,0.12894474,0.20568562,0.24189274,-23.176633415642748,-24.800372249301542,-16.391130748791802,-16.92146815952994,0.5244708,1,1250.2463,0.08767856,-0.04975419,0.03241255,-0.1714906770736894,-0.18884363711107607,0.8091570485447519,0.7072265611160262,0.6823070230329508,-0.031102015,2.157272,-0.13987482,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-102.7697388703046,41.21241453142915]}"
1995,-0.5357424,-0.4977835,0.16698033,0.07888618,-0.16698033,-0.07888618,-0.40499207,-0.43600163,0.18554978,-0.30428877,0.05670092,-0.05670092,0.1676455,-0.25193357,0.14333351,0.20174733,0.23395173,-24.79344787836166,-25.61736770597118,-15.1624781942124,-16.391403948519667,0.50475496,1,1311.0037,0.078900754,-0.053711783,0.017801449,-0.24103983140463378,-0.2196199363631056,0.005592376803694288,0.6115518208117139,0.6398551223785173,-0.028933119,0.9186181,-0.16962305,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-102.98650234836263,41.05440087295252]}"
1996,-0.5212766,-0.5685477,0.04252734,0.023693867,-0.04252734,-0.023693867,-0.489603,-0.5522939,0.316499,-0.24934007,-0.09505602,0.09505602,0.28403053,-0.33642244,0.23659779,0.2268639,0.28802168,-23.078232047706752,-22.565781544049305,-15.664114219621869,-16.28026379392457,0.40510485,1,1368.2543,0.0355994,-0.036029465,0.06644684,-0.19136987153349566,-0.16180585939800518,0.28111801784526924,0.678739783326617,0.7214580076539714,-0.021506075,1.2110828,-0.08175189,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-103.2545596291439,41.37563841855366]}"
1997,-0.4819686,-0.483274,0.12668332,0.07737201,-0.12668332,-0.07737201,-0.3783887,-0.4212271,0.18249702,-0.25425893,0.02573684,-0.02573684,0.15740845,-0.23024248,0.13815777,0.18700394,0.22100341,-24.71064994070313,-23.23477545451746,-16.109324121358895,-15.94965538839887,0.53857803,1,1368.3024,0.09118122,-0.050097764,0.04397138,-0.21071365224943356,-0.18591874143389728,0.752394696972402,0.6519182684395436,0.6864561880367916,-0.026805172,1.01104,-0.15267703,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-103.2605783415475,41.287423857653124]}"
1998,-0.4895097,-0.5115338,0.04593083,0.057597127,-0.04593083,-0.057597127,-0.45378152,-0.46771696,0.23388101,-0.3001543,0.021494387,-0.021494387,0.2072363,-0.2804694,0.18154907,0.2549476,0.25372687,-24.28892132789807,-24.444784208284574,-15.416789678215386,-16.095509633693965,0.5309458,1,1300.8826,0.08847767,-0.05326413,0.05571675,-0.22344724284918735,-0.2059500260934253,0.7763366719298327,0.6347251683222251,0.6584435148435076,-0.03036861,0.8205861,-0.13505198,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-102.9516477153388,41.21825358077592]}"
1999,-0.50891006,-0.48748428,0.15780269,0.13246316,-0.15780269,-0.13246316,-0.38176602,-0.3795309,0.130593,-0.25868303,0.09873738,-0.09873738,0.10161856,-0.16413622,0.08795533,0.18481047,0.20001967,-24.58840047653549,-24.46804760986641,-16.00728157496682,-16.702144548396117,0.54566234,1,1230.7938,0.101853065,-0.05949094,0.015857266,-0.21138008940660502,-0.18862926438665503,0.24804324190307614,0.6510094705120181,0.6826104319684747,-0.03391737,2.3593497,-0.18500942,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-102.72527226374068,41.360636553308865]}"
2000,-0.52019554,-0.486349,0.1671135,0.11224481,-0.1671135,-0.11224481,-0.3866984,-0.39569125,0.19724397,-0.31814307,0.0734137,-0.0734137,0.18114898,-0.25058353,0.15190545,0.16925868,0.19514358,-24.26014880776946,-24.56273125065745,-12.67528607906476,-12.314938966031061,0.4941248,1,1328.6344,0.07516609,-0.048861668,0.010463511,-0.31365172128605884,-0.33211946993017494,0.5120005448539294,0.5224735503273344,0.5013668406969781,-0.031145703,1.280284,-0.1656153,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-103.0854068611442,41.231907973094536]}"
2001,-0.5318176,-0.5081518,0.10743801,0.004678449,-0.10743801,-0.004678449,-0.45009696,-0.5046804,0.2636613,-0.31999344,0.0024720419,-0.0024720419,0.24298483,-0.31776965,0.20651175,0.22952114,0.27741775,-23.81199353539311,-25.10130950386836,-13.152925719885669,-14.89627758051767,0.46362665,1,1350.6459,0.075778395,-0.052553393,0.03521847,-0.2883563126946442,-0.2551411889377311,0.09345318215054899,0.5523655841891496,0.5934462334812456,-0.03050807,1.0949899,-0.13479966,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-103.1538584857941,41.05817379714582]}"
2002,-0.542586,-0.5277449,0.15324584,0.09841147,-0.15324584,-0.09841147,-0.42464936,-0.4528156,0.2168185,-0.29698345,0.057627328,-0.057627328,0.19209442,-0.24348095,0.16157822,0.2010094,0.23585026,-22.923303680135145,-24.955857321627896,-11.559750079942097,-13.354420247717634,0.48312017,1,1337.8073,0.081156716,-0.053468667,0.03743718,-0.3295402338568171,-0.30282832205823806,0.586561597561501,0.5042794110850407,0.5351216780737114,-0.025877278,0.21884665,-0.15462954,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-103.13777864220836,41.31742758814271]}"
2003,-0.52089,-0.50173384,0.07778557,-0.030028,-0.07778557,0.030028,-0.46181616,-0.5237621,0.1539037,-0.21124521,-0.028550498,0.028550498,0.13702357,-0.23836067,0.123326525,0.24914792,0.304421,-23.33033244851828,-25.400285302802743,-14.64750557285716,-15.017644931022017,0.4911586,1,1286.1294,0.079470396,-0.05025242,0.055535994,-0.22862878268041692,-0.25688204001826276,0.9941891967455295,0.6278309837709762,0.5912392223942825,-0.02595109,1.2370737,-0.12628104,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-102.91131335908183,41.376626565366195]}"
2004,-0.5028951,-0.47669405,0.118773945,0.07567118,-0.118773945,-0.07567118,-0.40852258,-0.4160299,0.15278631,-0.26536584,0.023832459,-0.023832459,0.13581458,-0.24307063,0.119818375,0.20594594,0.22836661,-26.133326092301772,-25.363108757742214,-16.455618336433467,-18.012175813977777,0.51751155,1,1269.7854,0.07538284,-0.042240325,0.03518725,-0.22723521058527685,-0.16947284649187366,0.2505718439354052,0.6296794475495747,0.7101722421341379,-0.03151846,0.25960425,-0.14968841,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-102.8554381484096,41.38911314781545]}"
2005,-0.5714286,-0.52902085,-0.002585761,-0.054297496,0.002585761,0.054297496,-0.57316744,-0.5669488,0.2625789,-0.23425783,-0.05769681,0.05769681,0.22874165,-0.2881073,0.20074284,0.31375068,0.32280836,-22.313607278548847,-24.568571674294276,-14.67312620807349,-13.939411026315335,0.4728311,1,1312.7887,0.07722642,-0.05460764,0.07734312,-0.20657355625196874,-0.2760248629645996,0.7038544096472859,0.6575864684227672,0.567367578836499,-0.023874681,0.67286974,-0.11598942,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-103.0313282810402,41.38255544624138]}"
2006,-0.5254763,-0.503496,0.108678155,0.06754338,-0.108678155,-0.06754338,-0.4420422,-0.45127028,0.22466585,-0.22104523,-0.011005604,0.011005604,0.164649,-0.23150733,0.14935635,0.23613095,0.24897628,-25.309128703604205,-25.413280175076434,-15.675908696664159,-16.236668434960478,0.52627784,1,1284.4928,0.10278528,-0.05979085,0.03406884,-0.23504236223722388,-0.22032708433893605,0.24495555708804495,0.6193776514492099,0.638904868757724,-0.02841955,0.41435385,-0.17318174,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-102.91526594633196,41.368811222394356]}"
2007,-0.53347784,-0.5048325,0.04273637,-0.011215076,-0.04273637,0.011215076,-0.5021908,-0.5131377,0.27252746,-0.2930704,-0.0067576035,0.0067576035,0.22581604,-0.29921916,0.198469,0.3053655,0.2925904,-24.143084983573488,-24.742964959167615,-16.015279336077384,-17.392001337560085,0.52038175,1,1261.4642,0.08169375,-0.05169831,0.06459048,-0.20239384210972178,-0.17446231165440432,0.20675273514655823,0.6633485052541499,0.7029069218770447,-0.030453835,0.48533717,-0.13749918,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-102.83342942394867,41.25688113799306]}"
